# Source: https://omlc.org/spectra/PhotochemCAD/html/135.html
# Date accessed: 20 Jan 2021
748.4	0.09966
748.2	0.09846
748	0.0975
747.8	0.09659
747.6	0.09554
747.4	0.09458
747.2	0.09383
747	0.09279
746.8	0.09186
746.6	0.09096
746.4	0.09002
746.2	0.08909
746	0.08853
745.8	0.08764
745.6	0.08677
745.4	0.08586
745.2	0.08511
745	0.08434
744.8	0.08366
744.6	0.08282
744.4	0.08196
744.2	0.08143
744	0.08066
743.8	0.08014
743.6	0.07929
743.4	0.07863
743.2	0.07805
743	0.07709
742.8	0.0763
742.6	0.07577
742.4	0.07512
742.2	0.07458
742	0.07384
741.8	0.07315
741.6	0.0728
741.4	0.07205
741.2	0.07159
741	0.07104
740.8	0.07057
740.6	0.06996
740.4	0.06961
740.2	0.06888
740	0.0684
739.8	0.068
739.6	0.06757
739.4	0.06708
739.2	0.06657
739	0.06616
738.8	0.06562
738.6	0.0649
738.4	0.06503
738.2	0.06448
738	0.06423
737.8	0.06387
737.6	0.06323
737.4	0.06307
737.2	0.06257
737	0.06224
736.8	0.06173
736.6	0.06134
736.4	0.06114
736.2	0.06047
736	0.06044
735.8	0.06022
735.6	0.05985
735.4	0.05931
735.2	0.05905
735	0.05876
734.8	0.05828
734.6	0.05788
734.4	0.05764
734.2	0.05743
734	0.05724
733.8	0.05669
733.6	0.05655
733.4	0.05628
733.2	0.05615
733	0.05597
732.8	0.0556
732.6	0.05549
732.4	0.05555
732.2	0.05499
732	0.05489
731.8	0.05457
731.6	0.05448
731.4	0.05415
731.2	0.054
731	0.05379
730.8	0.05379
730.6	0.05345
730.4	0.05349
730.2	0.05314
730	0.05316
729.8	0.0531
729.6	0.05253
729.4	0.05234
729.2	0.05234
729	0.05205
728.8	0.05199
728.6	0.05179
728.4	0.05162
728.2	0.05165
728	0.05137
727.8	0.05139
727.6	0.05128
727.4	0.05118
727.2	0.05098
727	0.05093
726.8	0.05101
726.6	0.05129
726.4	0.05141
726.2	0.05099
726	0.05086
725.8	0.05109
725.6	0.05082
725.4	0.05069
725.2	0.05065
725	0.05057
724.8	0.05063
724.6	0.05043
724.4	0.05054
724.2	0.0504
724	0.05043
723.8	0.05041
723.6	0.05021
723.4	0.05034
